DECILE1,LSAT,UGPA,grad,fulltime,FAM_INC,gender,race1,Y,TIER,A,U_FAMINC,U_UGPA,U_LSAT,U_TIER,U_DEC
8.0,33.0,3.5,1,1,4.0,0,white,1,3.0,0,0.571537539500897,0.2195042021108975,-3.8920640888492954,-0.6200310425592974,2.197887504592895
5.0,32.0,3.5,1,1,3.0,0,white,1,3.0,0,-0.42846246049910297,0.22715147326978702,-3.798056053888459,-0.5242591162500503,-0.6337736917079493
7.0,44.0,3.5,1,1,4.0,1,white,1,5.0,0,0.4940451051608785,0.32918076788510353,6.305215559043276,0.4635311755529994,0.4465732361627408
5.0,42.0,3.5,1,1,4.0,0,white,1,5.0,0,0.571537539500897,0.2195042021108975,5.1079359111507046,0.6301562268053091,-1.2167491564389472
9.0,39.0,3.5,1,1,3.0,0,white,1,3.0,0,-0.42846246049910297,0.22715147326978702,3.201943946111541,-1.107446795633134,2.1878546823979583
5.0,48.0,3.5,1,1,4.0,0,white,1,4.0,0,0.571537539500897,0.2195042021108975,11.107935911150705,-0.869718926951621,-2.7769882647641646
9.0,42.0,3.5,1,1,4.0,1,white,1,4.0,0,0.4940451051608785,0.32918076788510353,4.305215559043276,-0.36984377319469086,2.2330445574307722
7.0,38.0,3.5,1,1,4.0,1,white,1,4.0,0,0.4940451051608785,0.32918076788510353,0.30521555904327613,-0.036593670690071356,0.9063997722273962
8.0,39.0,3.5,1,1,4.0,0,white,1,6.0,0,0.571537539500897,0.2195042021108975,2.1079359111507046,1.8800938036837733,2.8384735407888018
10.0,42.0,3.5,1,1,4.0,1,white,1,6.0,0,0.4940451051608785,0.32918076788510353,4.305215559043276,1.6301562268053091,4.333457129691334
5.0,46.0,3.5,1,1,4.0,0,asian,1,6.0,1,0.571537539500897,0.2195042021108975,9.107935911150705,1.2969061243006896,-1.3398980851052897
7.0,41.0,3.5,1,1,4.0,1,white,1,5.0,0,0.4940451051608785,0.32918076788510353,3.305215559043276,0.7134687524314636,0.9515896472602092
9.0,39.0,3.5,1,1,3.0,1,white,1,4.0,0,-0.5059548948391215,0.33682803904399305,2.3992235940041056,-0.10744679563313397,2.738060968528239
9.0,32.0,3.5,1,1,4.0,0,white,1,3.0,0,0.571537539500897,0.2195042021108975,-4.8920640888492954,-0.5367185169331421,3.3662263082920507
2.0,42.0,3.5,1,1,4.0,1,white,1,6.0,0,0.4940451051608785,0.32918076788510353,4.305215559043276,1.6301562268053091,-3.6665428703086658
3.0,40.0,3.5,1,1,3.0,0,white,1,5.0,0,-0.42846246049910297,0.22715147326978702,4.201943946111541,0.8092406787407107,-2.8800715490406352
9.0,42.0,3.5,1,0,4.0,0,white,1,3.0,0,0.571537539500897,0.2195042021108975,5.1079359111507046,-1.3698437731946909,1.6828382713004908
8.0,40.5,3.5,1,1,4.0,1,white,1,5.0,0,0.4940451051608785,0.32918076788510353,2.805215559043276,0.7551250152445412,2.035759049109787
6.0,41.0,3.5,1,1,3.0,1,white,1,4.0,0,-0.5059548948391215,0.33682803904399305,4.399223594004106,-0.2740718468854437,-0.5986166388700722
7.0,38.0,3.5,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,0.32918076788510353,0.30521555904327613,-1.0365936706900714,0.35619348609711476
5.0,33.0,3.5,1,1,3.0,0,white,1,3.0,0,-0.42846246049910297,0.22715147326978702,-2.798056053888459,-0.6075716418762047,-0.8021124954071048
4.0,37.0,3.5,1,1,3.0,1,white,1,4.0,0,-0.5059548948391215,0.33682803904399305,0.39922359400410556,0.05917825561917578,-1.9252614240734482
9.0,41.0,3.5,1,1,4.0,0,white,1,5.0,0,0.571537539500897,0.2195042021108975,4.1079359111507046,0.7134687524314636,2.9515896472602092
6.0,37.0,3.5,1,1,3.0,0,white,1,4.0,0,-0.42846246049910297,0.22715147326978702,1.201943946111541,0.05917825561917578,0.07473857592655175
7.0,39.5,3.5,1,1,3.0,0,white,1,3.0,0,-0.42846246049910297,0.22715147326978702,3.701943946111541,-1.1491030584462116,0.10368528054838055
4.0,39.0,3.5,1,1,2.0,0,white,1,4.0,0,-1.428462460499103,0.234798744428677,4.2959519810723705,-0.09498739495004127,-2.261939031471761
3.0,33.0,3.5,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,0.32918076788510353,-4.694784440956724,-0.6200310425592974,-2.802112495407105
4.0,35.5,3.5,1,1,3.0,1,white,1,3.0,0,-0.5059548948391215,0.33682803904399305,-1.1007764059958944,-0.8158529559415921,-2.2229595046549955
10.0,32.0,3.5,1,1,3.0,0,white,1,3.0,0,-0.42846246049910297,0.22715147326978702,-3.798056053888459,-0.5242591162500503,4.366226308292051
10.0,41.0,3.5,1,1,4.0,0,white,1,4.0,0,0.571537539500897,0.2195042021108975,4.1079359111507046,-0.28653124756853643,3.401383361129928
2.0,34.0,3.5,1,1,2.0,0,white,1,3.0,0,-1.428462460499103,0.234798744428677,-0.7040480189276295,-0.6784247668192673,-3.9704512991062613
9.0,33.0,3.5,1,1,2.0,1,white,1,5.0,0,-1.5059548948391215,0.344475310202883,-2.506768371035065,1.404887758806888,4.298300076853457
4.0,41.0,3.5,1,1,4.0,0,white,1,4.0,0,0.571537539500897,0.2195042021108975,4.1079359111507046,-0.28653124756853643,-2.598616638870072
7.0,34.0,3.5,1,1,2.0,1,white,1,5.0,0,-1.5059548948391215,0.344475310202883,-1.506768371035065,1.3215752331807327,2.1299612731543007
6.0,31.0,3.5,1,1,3.0,0,white,1,3.0,0,-0.42846246049910297,0.22715147326978702,-4.798056053888459,-0.44094659062389496,0.5345651119912063
1.0,47.0,3.5,1,1,3.0,0,white,1,6.0,0,-0.42846246049910297,0.22715147326978702,11.201943946111541,1.226052999357627,-5.508236888804446
7.0,37.0,3.5,1,1,3.0,0,white,1,5.0,0,-0.42846246049910297,0.22715147326978702,1.201943946111541,1.0591782556191758,1.6249448620568332
5.0,31.0,3.5,1,1,4.0,0,white,1,2.0,0,0.571537539500897,0.2195042021108975,-5.8920640888492954,-1.4534059913069877,-1.0156411741390752
2.0,31.0,3.5,1,1,3.0,1,white,1,5.0,0,-0.5059548948391215,0.33682803904399305,-5.600776405995894,1.559053409376105,-2.3650223157482317
10.0,48.0,3.5,1,1,5.0,1,white,1,4.0,0,1.4940451051608785,0.32153349672621356,9.21120752408244,-0.8821783276347137,2.2230117352358354
3.0,47.0,3.5,1,1,3.0,1,white,1,4.0,0,-0.5059548948391215,0.33682803904399305,10.399223594004106,-0.773947000642373,-4.608649461065009
8.0,42.0,3.5,1,1,3.0,1,white,1,2.0,0,-0.5059548948391215,0.33682803904399305,5.399223594004106,-2.357384372511599,0.13263198517020935
10.0,35.5,3.5,0,0,3.0,0,white,1,5.0,0,-0.42846246049910297,0.22715147326978702,-0.2980560538884589,1.1841470440584079,4.8774530676055665
8.0,34.0,3.5,1,1,3.0,0,asian,1,4.0,1,-0.42846246049910297,0.22715147326978702,-1.798056053888459,0.30911583249763996,2.57975498702402
9.0,31.5,3.5,1,1,2.0,0,white,1,2.0,0,-1.428462460499103,0.234798744428677,-3.2040480189276295,-1.47014345275388,2.900189424011347
10.0,34.0,3.5,1,1,3.0,0,white,1,3.0,0,-0.42846246049910297,0.22715147326978702,-1.798056053888459,-0.69088416750236,4.029548700893739
7.0,46.0,3.5,1,1,4.0,1,white,1,5.0,0,0.4940451051608785,0.32918076788510353,8.305215559043276,0.29690612430068963,0.10989562876442882
1.0,31.0,3.5,1,1,3.0,0,white,0,4.0,0,-0.42846246049910297,0.22715147326978702,-4.798056053888459,0.559053409376105,-3.9152286018785123
2.0,36.0,3.5,1,1,4.0,0,white,1,3.0,0,0.571537539500897,0.2195042021108975,-0.8920640888492954,-0.8699686194377616,-4.307128906504573
5.0,46.0,3.5,1,1,4.0,1,white,1,6.0,0,0.4940451051608785,0.32918076788510353,8.305215559043276,1.2969061243006896,-1.3398980851052897
10.0,43.0,3.5,1,0,4.0,1,white,1,3.0,0,0.4940451051608785,0.32918076788510353,5.305215559043276,-1.4531562988208462,2.5144994676013344
8.0,46.0,3.5,1,1,4.0,0,white,1,5.0,0,0.571537539500897,0.2195042021108975,9.107935911150705,0.29690612430068963,1.1098956287644288
4.0,22.0,3.5,1,1,4.0,0,black,0,3.0,1,0.571537539500897,0.2195042021108975,-14.892064088849295,0.2964067393284062,0.04961434528361064
6.0,32.0,3.5,1,0,3.0,1,white,1,5.0,0,-0.5059548948391215,0.33682803904399305,-4.600776405995894,1.4757408837499497,1.4666388805526127
4.0,38.0,3.5,1,0,2.0,0,white,1,4.0,0,-1.428462460499103,0.234798744428677,3.2959519810723705,-0.011674869323886838,-2.093600227772604
7.0,48.0,3.5,1,1,4.0,1,white,1,6.0,0,0.4940451051608785,0.32918076788510353,10.305215559043276,1.130281073048379,0.3234243074963983
8.0,38.0,3.5,1,1,3.0,1,white,1,4.0,0,-0.5059548948391215,0.33682803904399305,1.3992235940041056,-0.02413427000697954,1.9063997722273962
2.0,33.0,3.5,1,0,3.0,1,white,1,4.0,0,-0.5059548948391215,0.33682803904399305,-3.6007764059958944,0.3924283581237953,-3.2519062092768234
4.0,42.0,3.5,1,1,3.0,0,white,1,4.0,0,-0.42846246049910297,0.22715147326978702,6.201943946111541,-0.35738437251159905,-2.7669554425692278
3.0,38.0,3.5,1,1,3.0,0,asian,1,4.0,1,-0.42846246049910297,0.22715147326978702,2.201943946111541,-0.02413427000697954,-3.093600227772604
8.0,42.0,3.5,1,1,5.0,0,white,1,5.0,0,1.571537539500897,0.21185693095200753,4.013927876189875,0.6176968261222164,1.7832508435610528
5.0,38.0,3.5,1,1,4.0,1,white,1,5.0,0,0.4940451051608785,0.32918076788510353,0.30521555904327613,0.9634063293099286,-0.5433939416423232
3.0,39.5,3.5,1,1,4.0,1,white,1,4.0,0,0.4940451051608785,0.32918076788510353,1.8052155590432761,-0.16156245912930434,-3.346108433321338
9.0,29.0,3.5,1,1,4.0,1,white,1,2.0,0,0.4940451051608785,0.32918076788510353,-8.694784440956724,-1.286780940054678,3.3210364332592377
1.0,30.0,3.5,1,1,3.0,0,asian,1,3.0,1,-0.42846246049910297,0.22715147326978702,-5.798056053888459,-0.35763406499774053,-4.297096084309637
3.0,42.0,3.5,1,1,5.0,1,white,1,6.0,0,1.4940451051608785,0.32153349672621356,3.2112075240824396,1.6176968261222164,-2.6665428703086658
6.0,36.0,3.5,1,1,3.0,0,white,1,3.0,0,-0.42846246049910297,0.22715147326978702,0.2019439461115411,-0.8575092187546698,-0.30712890650457325
8.0,37.0,3.5,1,1,3.0,0,white,1,4.0,0,-0.42846246049910297,0.22715147326978702,1.201943946111541,0.05917825561917578,2.0747385759265518
9.0,38.0,3.5,1,1,3.0,1,asian,1,5.0,1,-0.5059548948391215,0.33682803904399305,1.3992235940041056,0.9758657299930205,3.4566060583576768
6.0,45.0,3.5,1,1,3.0,1,white,1,5.0,0,-0.5059548948391215,0.33682803904399305,8.399223594004106,0.39267805060993677,-0.7217655675364147
4.0,43.0,3.5,1,1,1.0,0,white,1,4.0,0,-2.428462460499103,0.2424460155875665,9.3899600160332,-0.4157780967715681,-2.935294246268385
10.0,37.0,3.5,1,0,4.0,0,white,1,3.0,0,0.571537539500897,0.2195042021108975,0.10793591115070456,-0.9532811450639169,3.524532289796271
9.0,39.0,3.5,1,1,4.0,0,white,1,5.0,0,0.571537539500897,0.2195042021108975,2.1079359111507046,0.8800938036837733,3.2882672546585203
5.0,38.0,3.5,1,1,4.0,1,white,1,4.0,0,0.4940451051608785,0.32918076788510353,0.30521555904327613,-0.036593670690071356,-1.0936002277726038
1.0,30.0,3.5,1,1,5.0,0,white,1,3.0,0,1.571537539500897,0.21185693095200753,-7.986072123810125,-0.38255286636392505,-4.297096084309637
6.0,33.0,3.5,1,1,4.0,0,white,1,3.0,0,0.571537539500897,0.2195042021108975,-3.8920640888492954,-0.6200310425592974,0.19788750459289517
10.0,39.0,3.5,1,1,3.0,0,white,1,4.0,0,-0.42846246049910297,0.22715147326978702,3.201943946111541,-0.10744679563313397,3.738060968528239
4.0,42.0,3.5,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,0.32918076788510353,4.305215559043276,-1.3698437731946909,-3.317161728699509
2.0,36.0,3.5,1,1,3.0,1,white,0,4.0,0,-0.5059548948391215,0.33682803904399305,-0.6007764059958944,0.1424907812453302,-3.756922620374292
8.0,30.5,3.5,1,1,3.0,0,white,1,2.0,0,-0.42846246049910297,0.22715147326978702,-5.298056053888459,-1.3992903278108173,2.0685282277105035
1.0,36.0,3.5,1,0,4.0,0,white,1,3.0,0,0.571537539500897,0.2195042021108975,-0.8920640888492954,-0.8699686194377616,-5.307128906504573
9.0,45.0,3.5,1,1,4.0,0,white,1,5.0,0,0.571537539500897,0.2195042021108975,8.107935911150705,0.38021864992684407,2.2782344324635853
3.0,29.0,3.5,1,1,5.0,1,white,1,3.0,0,1.4940451051608785,0.32153349672621356,-9.78879247591756,-0.2992403407377706,-2.128757280610481
7.0,43.0,3.5,1,1,5.0,1,white,1,3.0,0,1.4940451051608785,0.32153349672621356,4.21120752408244,-1.4656156995039389,-0.48550053239866564
8.0,48.0,3.5,1,1,4.0,1,white,1,6.0,0,0.4940451051608785,0.32918076788510353,10.305215559043276,1.130281073048379,1.3234243074963983
8.0,35.5,3.5,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,0.32918076788510353,-2.194784440956724,-0.8283123566246848,1.7770404953450045
8.0,40.0,3.5,1,1,3.0,0,white,1,5.0,0,-0.42846246049910297,0.22715147326978702,4.201943946111541,0.8092406787407107,2.1199284509593648
6.0,40.0,3.5,1,1,2.0,0,white,1,4.0,0,-1.428462460499103,0.234798744428677,5.2959519810723705,-0.1782999205761966,-0.43027783517091667
10.0,38.0,3.5,1,0,1.0,0,white,1,5.0,0,-2.428462460499103,0.2424460155875665,4.3899600160332,1.0007845313592059,4.456606058357677
1.0,44.0,3.5,1,1,3.0,1,white,1,4.0,0,-0.5059548948391215,0.33682803904399305,7.399223594004106,-0.5240094237639088,-6.103633049967541
6.0,33.0,3.5,1,1,5.0,0,asian,1,3.0,1,1.571537539500897,0.21185693095200753,-4.986072123810125,-0.6324904432423901,0.19788750459289517
4.0,34.0,3.5,1,1,4.0,1,hisp,1,6.0,1,0.4940451051608785,0.32918076788510353,-3.694784440956724,2.296656431814548,-0.31983244071541783
6.0,37.0,3.5,1,1,4.0,1,white,1,4.0,0,0.4940451051608785,0.32918076788510353,-0.6947844409567239,0.046718854936083076,0.07473857592655175
9.0,38.0,3.5,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,0.32918076788510353,0.30521555904327613,-1.0365936706900714,2.3561934860971148
6.0,44.0,3.5,1,1,4.0,1,white,1,5.0,0,0.4940451051608785,0.32918076788510353,6.305215559043276,0.4635311755529994,-0.5534267638372592
8.0,39.0,3.5,1,1,5.0,0,white,1,6.0,0,1.571537539500897,0.21185693095200753,1.0139278761898751,1.8676344030006806,2.8384735407888018
3.0,26.0,3.5,1,1,3.0,0,black,1,4.0,1,-0.42846246049910297,0.22715147326978702,-9.798056053888459,0.975616037506879,-1.0735345833827319
9.0,40.0,3.5,1,1,4.0,0,white,1,3.0,0,0.571537539500897,0.2195042021108975,3.1079359111507046,-1.203218721942381,2.019515878698803
10.0,43.5,3.5,1,1,3.0,1,white,1,6.0,0,-0.5059548948391215,0.33682803904399305,6.899223594004106,1.5176468390491689,4.0809489241426
5.0,42.0,3.5,1,1,4.0,0,white,1,6.0,0,0.571537539500897,0.2195042021108975,5.1079359111507046,1.6301562268053091,-0.6665428703086658
5.0,37.0,3.5,1,1,4.0,0,white,1,4.0,0,0.571537539500897,0.2195042021108975,0.10793591115070456,0.046718854936083076,-0.9252614240734482
1.0,40.0,3.5,1,1,4.0,1,white,1,5.0,0,0.4940451051608785,0.32918076788510353,2.305215559043276,0.7967812780576189,-4.880071549040635
4.0,41.0,3.5,1,1,4.0,0,white,1,3.0,0,0.571537539500897,0.2195042021108975,4.1079359111507046,-1.2865312475685364,-3.1488229250003528
10.0,39.0,3.5,1,1,4.0,1,white,1,6.0,0,0.4940451051608785,0.32918076788510353,1.3052155590432761,1.8800938036837733,4.838473540788802
10.0,39.0,3.5,1,1,3.0,1,white,1,6.0,0,-0.5059548948391215,0.33682803904399305,2.3992235940041056,1.892553204366866,4.838473540788802
4.0,30.5,3.5,1,1,4.0,1,white,1,4.0,0,0.4940451051608785,0.32918076788510353,-7.194784440956724,0.58825027150609,-0.8310592000289336
2.0,38.0,3.5,1,1,4.0,1,white,1,6.0,0,0.4940451051608785,0.32918076788510353,0.30521555904327613,1.9634063293099286,-2.993187655512042
4.0,34.0,3.5,1,1,3.0,0,white,1,3.0,0,-0.42846246049910297,0.22715147326978702,-1.798056053888459,-0.69088416750236,-1.9704512991062613
9.0,36.0,3.5,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,0.32918076788510353,-1.6947844409567239,-0.8699686194377616,2.6928710934954267
8.0,46.0,3.5,1,1,3.0,0,white,1,5.0,0,-0.42846246049910297,0.22715147326978702,10.201943946111541,0.30936552498378145,1.1098956287644288
3.0,37.0,3.5,1,1,3.0,0,white,0,4.0,0,-0.42846246049910297,0.22715147326978702,1.201943946111541,0.05917825561917578,-2.9252614240734482
3.0,44.0,3.5,1,1,3.0,0,white,1,3.0,0,-0.42846246049910297,0.22715147326978702,8.201943946111541,-1.5240094237639088,-4.653839336097821
2.0,43.0,3.5,1,1,1.0,0,white,1,5.0,0,-2.428462460499103,0.2424460155875665,9.3899600160332,0.5842219032284319,-4.385087960138104
4.0,32.0,3.5,1,1,3.0,1,hisp,1,3.0,1,-0.5059548948391215,0.33682803904399305,-4.600776405995894,-0.5242591162500503,-1.6337736917079493
4.0,42.0,3.5,1,1,4.0,0,white,1,5.0,0,0.571537539500897,0.2195042021108975,5.1079359111507046,0.6301562268053091,-2.216749156438947
7.0,42.0,3.5,1,1,4.0,0,white,1,6.0,0,0.571537539500897,0.2195042021108975,5.1079359111507046,1.6301562268053091,1.3334571296913342
1.0,45.0,3.5,1,1,4.0,0,white,1,6.0,0,0.571537539500897,0.2195042021108975,8.107935911150705,1.380218649926844,-5.171559281406133
5.0,35.5,3.5,1,1,3.0,0,white,1,3.0,0,-0.42846246049910297,0.22715147326978702,-0.2980560538884589,-0.8158529559415921,-1.2229595046549955
10.0,34.0,3.5,1,1,4.0,0,white,1,3.0,0,0.571537539500897,0.2195042021108975,-2.8920640888492954,-0.7033435681854519,4.029548700893739
10.0,39.0,3.5,1,1,4.0,1,white,1,4.0,0,0.4940451051608785,0.32918076788510353,1.3052155590432761,-0.11990619631622668,3.738060968528239
8.0,43.0,3.5,1,1,3.0,1,white,1,6.0,0,-0.5059548948391215,0.33682803904399305,6.399223594004106,1.5593031018622465,2.165118325992178
5.0,44.0,3.5,1,1,4.0,0,white,1,5.0,0,0.571537539500897,0.2195042021108975,7.1079359111507046,0.4635311755529994,-1.5534267638372592
7.0,35.0,3.5,1,0,4.0,0,white,1,3.0,0,0.571537539500897,0.2195042021108975,-1.8920640888492954,-0.7866560938116072,0.8612098971945823
3.0,37.0,3.5,1,1,4.0,0,white,1,4.0,0,0.571537539500897,0.2195042021108975,0.10793591115070456,0.046718854936083076,-2.9252614240734482
9.0,33.0,3.5,1,1,3.0,0,white,1,5.0,0,-0.42846246049910297,0.22715147326978702,-2.798056053888459,1.3924283581237953,4.298300076853457
6.0,35.0,3.5,1,1,3.0,1,white,1,3.0,0,-0.5059548948391215,0.33682803904399305,-1.6007764059958944,-0.7741966931285145,-0.1387901028054177
4.0,38.0,3.5,1,1,5.0,1,white,1,5.0,0,1.4940451051608785,0.32153349672621356,-0.7887924759175604,0.9509469286268359,-1.5433939416423232
2.0,37.0,3.5,1,1,2.0,0,white,1,3.0,0,-1.428462460499103,0.234798744428677,2.2959519810723705,-0.9283623436977315,-4.475467710203729
5.0,40.0,3.5,1,1,4.0,0,white,1,5.0,0,0.571537539500897,0.2195042021108975,3.1079359111507046,0.7967812780576189,-0.8800715490406352
5.0,33.0,3.5,1,1,3.0,1,white,1,3.0,0,-0.5059548948391215,0.33682803904399305,-3.6007764059958944,-0.6075716418762047,-0.8021124954071048
8.0,38.5,3.5,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,0.32918076788510353,0.8052155590432761,-1.078249933503149,1.272024084247537
5.0,33.0,3.5,1,1,4.0,0,white,1,4.0,0,0.571537539500897,0.2195042021108975,-3.8920640888492954,0.3799689574407026,-0.2519062092768234
1.0,45.0,3.5,1,1,4.0,1,white,1,5.0,0,0.4940451051608785,0.32918076788510353,7.305215559043276,0.38021864992684407,-5.721765567536415
2.0,30.0,3.5,1,1,3.0,1,white,1,6.0,0,-0.5059548948391215,0.33682803904399305,-6.600776405995894,2.6423659350022595,-1.6464772259187939
8.0,31.0,3.5,1,1,2.0,0,white,1,4.0,0,-1.428462460499103,0.234798744428677,-3.7040480189276295,0.5715128100591977,3.0847713981214877
10.0,40.0,3.5,1,1,2.0,0,white,1,4.0,0,-1.428462460499103,0.234798744428677,5.2959519810723705,-0.1782999205761966,3.5697221648290833
9.0,46.0,3.5,1,1,4.0,1,white,1,6.0,0,0.4940451051608785,0.32918076788510353,8.305215559043276,1.2969061243006896,2.6601019148947103
7.0,44.0,3.5,1,1,5.0,1,other,1,4.0,1,1.4940451051608785,0.32153349672621356,5.21120752408244,-0.5489282251300933,-0.10363304996754064
7.0,28.0,3.5,1,1,2.0,1,white,1,3.0,0,-1.5059548948391215,0.344475310202883,-7.506768371035065,-0.17854961306233808,2.0395815230886747
5.0,37.0,3.5,1,1,4.0,0,white,1,4.0,0,0.571537539500897,0.2195042021108975,0.10793591115070456,0.046718854936083076,-0.9252614240734482
3.0,34.0,3.5,1,1,5.0,1,white,1,3.0,0,1.4940451051608785,0.32153349672621356,-4.78879247591756,-0.7158029688685446,-2.9704512991062613
5.0,29.0,3.5,1,1,3.0,0,white,1,1.0,0,-0.42846246049910297,0.22715147326978702,-6.798056053888459,-2.274321539371585,-1.2291698528710429
6.0,35.0,3.5,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,0.32918076788510353,-2.694784440956724,-0.7866560938116072,-0.1387901028054177
3.0,28.0,3.5,1,1,4.0,0,hisp,1,3.0,1,0.571537539500897,0.2195042021108975,-8.892064088849295,-0.2034684144285226,-1.9604184769113253
5.0,38.0,3.5,1,1,4.0,1,white,1,4.0,0,0.4940451051608785,0.32918076788510353,0.30521555904327613,-0.036593670690071356,-1.0936002277726038
3.0,36.3,3.5,1,1,2.0,1,white,1,4.0,0,-1.5059548948391215,0.344475310202883,0.7932316289649322,0.12995642424057685,-2.807424261484038
10.0,41.0,3.5,1,1,3.0,1,white,1,3.0,0,-0.5059548948391215,0.33682803904399305,4.399223594004106,-1.2740718468854437,2.8511770749996472
3.0,46.0,3.5,1,1,4.0,1,white,1,6.0,0,0.4940451051608785,0.32918076788510353,8.305215559043276,1.2969061243006896,-3.3398980851052897
6.0,38.0,3.5,1,1,4.0,1,white,1,5.0,0,0.4940451051608785,0.32918076788510353,0.30521555904327613,0.9634063293099286,0.45660605835767676
6.0,37.0,3.5,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,0.32918076788510353,-0.6947844409567239,-0.9532811450639169,-0.4754677102037288
10.0,37.0,3.5,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,0.32918076788510353,-0.6947844409567239,-0.9532811450639169,3.524532289796271
3.0,42.0,3.5,1,1,4.0,1,white,1,4.0,0,0.4940451051608785,0.32918076788510353,4.305215559043276,-0.36984377319469086,-3.7669554425692278
5.0,37.5,3.5,1,1,3.0,0,white,0,3.0,0,-0.42846246049910297,0.22715147326978702,1.701943946111541,-0.9824780071939019,-1.5596371120533075
2.0,34.0,3.5,1,1,3.0,0,white,1,5.0,0,-0.42846246049910297,0.22715147326978702,-1.798056053888459,1.30911583249764,-2.8700387268456993
5.0,45.0,3.5,1,1,2.0,1,white,1,4.0,0,-1.5059548948391215,0.344475310202883,9.493231628964935,-0.5948625487069705,-2.271971853666696
7.0,39.0,3.5,1,1,4.0,0,white,1,3.0,0,0.571537539500897,0.2195042021108975,2.1079359111507046,-1.1199061963162267,0.18785468239795833
8.0,38.0,3.5,1,1,4.0,1,white,1,4.0,0,0.4940451051608785,0.32918076788510353,0.30521555904327613,-0.036593670690071356,1.9063997722273962
2.0,48.0,3.5,1,1,3.0,1,white,1,5.0,0,-0.5059548948391215,0.33682803904399305,11.399223594004106,0.1427404737314717,-5.226781978633883
