DECILE1,LSAT,UGPA,grad,fulltime,FAM_INC,gender,race1,Y,TIER,A,U_UGPA,U_LSAT,U_TIER
8.0,38.0,3.5,1,1,3.0,1,white,1,4.0,0,0.33682803904399305,1.3992235940041056,-0.02413427000697954
2.0,33.0,3.5,1,0,3.0,1,white,1,4.0,0,0.33682803904399305,-3.6007764059958944,0.3924283581237953
4.0,42.0,3.5,1,1,3.0,0,white,1,4.0,0,0.22715147326978702,6.201943946111541,-0.35738437251159905
3.0,38.0,3.5,1,1,3.0,0,asian,1,4.0,1,0.22715147326978702,2.201943946111541,-0.02413427000697954
8.0,42.0,3.5,1,1,5.0,0,white,1,5.0,0,0.21185693095200753,4.013927876189875,0.6176968261222164
5.0,38.0,3.5,1,1,4.0,1,white,1,5.0,0,0.32918076788510353,0.30521555904327613,0.9634063293099286
3.0,39.5,3.5,1,1,4.0,1,white,1,4.0,0,0.32918076788510353,1.8052155590432761,-0.16156245912930434
9.0,29.0,3.5,1,1,4.0,1,white,1,2.0,0,0.32918076788510353,-8.694784440956724,-1.286780940054678
1.0,30.0,3.5,1,1,3.0,0,asian,1,3.0,1,0.22715147326978702,-5.798056053888459,-0.35763406499774053
3.0,42.0,3.5,1,1,5.0,1,white,1,6.0,0,0.32153349672621356,3.2112075240824396,1.6176968261222164
6.0,36.0,3.5,1,1,3.0,0,white,1,3.0,0,0.22715147326978702,0.2019439461115411,-0.8575092187546698
8.0,37.0,3.5,1,1,3.0,0,white,1,4.0,0,0.22715147326978702,1.201943946111541,0.05917825561917578
9.0,38.0,3.5,1,1,3.0,1,asian,1,5.0,1,0.33682803904399305,1.3992235940041056,0.9758657299930205
6.0,45.0,3.5,1,1,3.0,1,white,1,5.0,0,0.33682803904399305,8.399223594004106,0.39267805060993677
4.0,43.0,3.5,1,1,1.0,0,white,1,4.0,0,0.2424460155875665,9.3899600160332,-0.4157780967715681
10.0,37.0,3.5,1,0,4.0,0,white,1,3.0,0,0.2195042021108975,0.10793591115070456,-0.9532811450639169
9.0,39.0,3.5,1,1,4.0,0,white,1,5.0,0,0.2195042021108975,2.1079359111507046,0.8800938036837733
5.0,38.0,3.5,1,1,4.0,1,white,1,4.0,0,0.32918076788510353,0.30521555904327613,-0.036593670690071356
1.0,30.0,3.5,1,1,5.0,0,white,1,3.0,0,0.21185693095200753,-7.986072123810125,-0.38255286636392505
6.0,33.0,3.5,1,1,4.0,0,white,1,3.0,0,0.2195042021108975,-3.8920640888492954,-0.6200310425592974
10.0,39.0,3.5,1,1,3.0,0,white,1,4.0,0,0.22715147326978702,3.201943946111541,-0.10744679563313397
4.0,42.0,3.5,1,1,4.0,1,white,1,3.0,0,0.32918076788510353,4.305215559043276,-1.3698437731946909
2.0,36.0,3.5,1,1,3.0,1,white,0,4.0,0,0.33682803904399305,-0.6007764059958944,0.1424907812453302
8.0,30.5,3.5,1,1,3.0,0,white,1,2.0,0,0.22715147326978702,-5.298056053888459,-1.3992903278108173
1.0,36.0,3.5,1,0,4.0,0,white,1,3.0,0,0.2195042021108975,-0.8920640888492954,-0.8699686194377616
9.0,45.0,3.5,1,1,4.0,0,white,1,5.0,0,0.2195042021108975,8.107935911150705,0.38021864992684407
3.0,29.0,3.5,1,1,5.0,1,white,1,3.0,0,0.32153349672621356,-9.78879247591756,-0.2992403407377706
7.0,43.0,3.5,1,1,5.0,1,white,1,3.0,0,0.32153349672621356,4.21120752408244,-1.4656156995039389
8.0,48.0,3.5,1,1,4.0,1,white,1,6.0,0,0.32918076788510353,10.305215559043276,1.130281073048379
8.0,35.5,3.5,1,1,4.0,1,white,1,3.0,0,0.32918076788510353,-2.194784440956724,-0.8283123566246848
8.0,40.0,3.5,1,1,3.0,0,white,1,5.0,0,0.22715147326978702,4.201943946111541,0.8092406787407107
6.0,40.0,3.5,1,1,2.0,0,white,1,4.0,0,0.234798744428677,5.2959519810723705,-0.1782999205761966
10.0,38.0,3.5,1,0,1.0,0,white,1,5.0,0,0.2424460155875665,4.3899600160332,1.0007845313592059
1.0,44.0,3.5,1,1,3.0,1,white,1,4.0,0,0.33682803904399305,7.399223594004106,-0.5240094237639088
6.0,33.0,3.5,1,1,5.0,0,asian,1,3.0,1,0.21185693095200753,-4.986072123810125,-0.6324904432423901
4.0,34.0,3.5,1,1,4.0,1,hisp,1,6.0,1,0.32918076788510353,-3.694784440956724,2.296656431814548
6.0,37.0,3.5,1,1,4.0,1,white,1,4.0,0,0.32918076788510353,-0.6947844409567239,0.046718854936083076
9.0,38.0,3.5,1,1,4.0,1,white,1,3.0,0,0.32918076788510353,0.30521555904327613,-1.0365936706900714
6.0,44.0,3.5,1,1,4.0,1,white,1,5.0,0,0.32918076788510353,6.305215559043276,0.4635311755529994
8.0,39.0,3.5,1,1,5.0,0,white,1,6.0,0,0.21185693095200753,1.0139278761898751,1.8676344030006806
3.0,26.0,3.5,1,1,3.0,0,black,1,4.0,1,0.22715147326978702,-9.798056053888459,0.975616037506879
9.0,40.0,3.5,1,1,4.0,0,white,1,3.0,0,0.2195042021108975,3.1079359111507046,-1.203218721942381
10.0,43.5,3.5,1,1,3.0,1,white,1,6.0,0,0.33682803904399305,6.899223594004106,1.5176468390491689
5.0,42.0,3.5,1,1,4.0,0,white,1,6.0,0,0.2195042021108975,5.1079359111507046,1.6301562268053091
5.0,37.0,3.5,1,1,4.0,0,white,1,4.0,0,0.2195042021108975,0.10793591115070456,0.046718854936083076
1.0,40.0,3.5,1,1,4.0,1,white,1,5.0,0,0.32918076788510353,2.305215559043276,0.7967812780576189
4.0,41.0,3.5,1,1,4.0,0,white,1,3.0,0,0.2195042021108975,4.1079359111507046,-1.2865312475685364
10.0,39.0,3.5,1,1,4.0,1,white,1,6.0,0,0.32918076788510353,1.3052155590432761,1.8800938036837733
10.0,39.0,3.5,1,1,3.0,1,white,1,6.0,0,0.33682803904399305,2.3992235940041056,1.892553204366866
4.0,30.5,3.5,1,1,4.0,1,white,1,4.0,0,0.32918076788510353,-7.194784440956724,0.58825027150609
2.0,38.0,3.5,1,1,4.0,1,white,1,6.0,0,0.32918076788510353,0.30521555904327613,1.9634063293099286
4.0,34.0,3.5,1,1,3.0,0,white,1,3.0,0,0.22715147326978702,-1.798056053888459,-0.69088416750236
9.0,36.0,3.5,1,1,4.0,1,white,1,3.0,0,0.32918076788510353,-1.6947844409567239,-0.8699686194377616
8.0,46.0,3.5,1,1,3.0,0,white,1,5.0,0,0.22715147326978702,10.201943946111541,0.30936552498378145
3.0,37.0,3.5,1,1,3.0,0,white,0,4.0,0,0.22715147326978702,1.201943946111541,0.05917825561917578
3.0,44.0,3.5,1,1,3.0,0,white,1,3.0,0,0.22715147326978702,8.201943946111541,-1.5240094237639088
2.0,43.0,3.5,1,1,1.0,0,white,1,5.0,0,0.2424460155875665,9.3899600160332,0.5842219032284319
4.0,32.0,3.5,1,1,3.0,1,hisp,1,3.0,1,0.33682803904399305,-4.600776405995894,-0.5242591162500503
4.0,42.0,3.5,1,1,4.0,0,white,1,5.0,0,0.2195042021108975,5.1079359111507046,0.6301562268053091
7.0,42.0,3.5,1,1,4.0,0,white,1,6.0,0,0.2195042021108975,5.1079359111507046,1.6301562268053091
1.0,45.0,3.5,1,1,4.0,0,white,1,6.0,0,0.2195042021108975,8.107935911150705,1.380218649926844
5.0,35.5,3.5,1,1,3.0,0,white,1,3.0,0,0.22715147326978702,-0.2980560538884589,-0.8158529559415921
10.0,34.0,3.5,1,1,4.0,0,white,1,3.0,0,0.2195042021108975,-2.8920640888492954,-0.7033435681854519
10.0,39.0,3.5,1,1,4.0,1,white,1,4.0,0,0.32918076788510353,1.3052155590432761,-0.11990619631622668
8.0,43.0,3.5,1,1,3.0,1,white,1,6.0,0,0.33682803904399305,6.399223594004106,1.5593031018622465
5.0,44.0,3.5,1,1,4.0,0,white,1,5.0,0,0.2195042021108975,7.1079359111507046,0.4635311755529994
7.0,35.0,3.5,1,0,4.0,0,white,1,3.0,0,0.2195042021108975,-1.8920640888492954,-0.7866560938116072
3.0,37.0,3.5,1,1,4.0,0,white,1,4.0,0,0.2195042021108975,0.10793591115070456,0.046718854936083076
9.0,33.0,3.5,1,1,3.0,0,white,1,5.0,0,0.22715147326978702,-2.798056053888459,1.3924283581237953
6.0,35.0,3.5,1,1,3.0,1,white,1,3.0,0,0.33682803904399305,-1.6007764059958944,-0.7741966931285145
4.0,38.0,3.5,1,1,5.0,1,white,1,5.0,0,0.32153349672621356,-0.7887924759175604,0.9509469286268359
2.0,37.0,3.5,1,1,2.0,0,white,1,3.0,0,0.234798744428677,2.2959519810723705,-0.9283623436977315
5.0,40.0,3.5,1,1,4.0,0,white,1,5.0,0,0.2195042021108975,3.1079359111507046,0.7967812780576189
5.0,33.0,3.5,1,1,3.0,1,white,1,3.0,0,0.33682803904399305,-3.6007764059958944,-0.6075716418762047
8.0,38.5,3.5,1,1,4.0,1,white,1,3.0,0,0.32918076788510353,0.8052155590432761,-1.078249933503149
5.0,33.0,3.5,1,1,4.0,0,white,1,4.0,0,0.2195042021108975,-3.8920640888492954,0.3799689574407026
1.0,45.0,3.5,1,1,4.0,1,white,1,5.0,0,0.32918076788510353,7.305215559043276,0.38021864992684407
2.0,30.0,3.5,1,1,3.0,1,white,1,6.0,0,0.33682803904399305,-6.600776405995894,2.6423659350022595
8.0,31.0,3.5,1,1,2.0,0,white,1,4.0,0,0.234798744428677,-3.7040480189276295,0.5715128100591977
10.0,40.0,3.5,1,1,2.0,0,white,1,4.0,0,0.234798744428677,5.2959519810723705,-0.1782999205761966
9.0,46.0,3.5,1,1,4.0,1,white,1,6.0,0,0.32918076788510353,8.305215559043276,1.2969061243006896
7.0,44.0,3.5,1,1,5.0,1,other,1,4.0,1,0.32153349672621356,5.21120752408244,-0.5489282251300933
7.0,28.0,3.5,1,1,2.0,1,white,1,3.0,0,0.344475310202883,-7.506768371035065,-0.17854961306233808
5.0,37.0,3.5,1,1,4.0,0,white,1,4.0,0,0.2195042021108975,0.10793591115070456,0.046718854936083076
3.0,34.0,3.5,1,1,5.0,1,white,1,3.0,0,0.32153349672621356,-4.78879247591756,-0.7158029688685446
5.0,29.0,3.5,1,1,3.0,0,white,1,1.0,0,0.22715147326978702,-6.798056053888459,-2.274321539371585
6.0,35.0,3.5,1,1,4.0,1,white,1,3.0,0,0.32918076788510353,-2.694784440956724,-0.7866560938116072
3.0,28.0,3.5,1,1,4.0,0,hisp,1,3.0,1,0.2195042021108975,-8.892064088849295,-0.2034684144285226
5.0,38.0,3.5,1,1,4.0,1,white,1,4.0,0,0.32918076788510353,0.30521555904327613,-0.036593670690071356
3.0,36.3,3.5,1,1,2.0,1,white,1,4.0,0,0.344475310202883,0.7932316289649322,0.12995642424057685
10.0,41.0,3.5,1,1,3.0,1,white,1,3.0,0,0.33682803904399305,4.399223594004106,-1.2740718468854437
3.0,46.0,3.5,1,1,4.0,1,white,1,6.0,0,0.32918076788510353,8.305215559043276,1.2969061243006896
6.0,38.0,3.5,1,1,4.0,1,white,1,5.0,0,0.32918076788510353,0.30521555904327613,0.9634063293099286
6.0,37.0,3.5,1,1,4.0,1,white,1,3.0,0,0.32918076788510353,-0.6947844409567239,-0.9532811450639169
10.0,37.0,3.5,1,1,4.0,1,white,1,3.0,0,0.32918076788510353,-0.6947844409567239,-0.9532811450639169
3.0,42.0,3.5,1,1,4.0,1,white,1,4.0,0,0.32918076788510353,4.305215559043276,-0.36984377319469086
5.0,37.5,3.5,1,1,3.0,0,white,0,3.0,0,0.22715147326978702,1.701943946111541,-0.9824780071939019
2.0,34.0,3.5,1,1,3.0,0,white,1,5.0,0,0.22715147326978702,-1.798056053888459,1.30911583249764
5.0,45.0,3.5,1,1,2.0,1,white,1,4.0,0,0.344475310202883,9.493231628964935,-0.5948625487069705
7.0,39.0,3.5,1,1,4.0,0,white,1,3.0,0,0.2195042021108975,2.1079359111507046,-1.1199061963162267
8.0,38.0,3.5,1,1,4.0,1,white,1,4.0,0,0.32918076788510353,0.30521555904327613,-0.036593670690071356
2.0,48.0,3.5,1,1,3.0,1,white,1,5.0,0,0.33682803904399305,11.399223594004106,0.1427404737314717
7.0,46.0,3.5,1,1,4.0,1,white,1,6.0,0,0.32918076788510353,8.305215559043276,1.2969061243006896
2.0,42.0,3.5,1,1,4.0,0,white,1,4.0,0,0.2195042021108975,5.1079359111507046,-0.36984377319469086
6.0,44.0,3.5,1,1,4.0,1,white,1,6.0,0,0.32918076788510353,6.305215559043276,1.4635311755529994
3.0,42.0,3.5,1,1,4.0,0,white,1,6.0,0,0.2195042021108975,5.1079359111507046,1.6301562268053091
9.0,35.0,3.5,1,1,3.0,0,white,1,4.0,0,0.22715147326978702,-0.7980560538884589,0.22580330687148553
5.0,41.0,3.5,1,1,4.0,1,asian,1,6.0,1,0.32918076788510353,3.305215559043276,1.7134687524314636
8.0,38.0,3.5,1,1,3.0,0,white,1,3.0,0,0.22715147326978702,2.201943946111541,-1.0241342700069795
9.0,40.0,3.5,1,1,5.0,0,white,1,2.0,0,0.21185693095200753,2.013927876189875,-2.215678122625474
3.0,41.0,3.5,1,1,3.0,0,white,1,4.0,0,0.22715147326978702,5.201943946111541,-0.2740718468854437
5.0,41.0,3.5,1,1,4.0,1,white,1,4.0,0,0.32918076788510353,3.305215559043276,-0.28653124756853643
5.0,40.0,3.5,1,1,5.0,1,white,1,4.0,0,0.32153349672621356,1.2112075240824396,-0.2156781226254738
3.0,37.5,3.5,1,1,3.0,0,white,1,4.0,0,0.22715147326978702,1.701943946111541,0.01752199280609812
3.0,44.0,3.5,1,1,4.0,0,white,1,5.0,0,0.2195042021108975,7.1079359111507046,0.4635311755529994
6.0,41.0,3.5,1,1,3.0,1,white,1,4.0,0,0.33682803904399305,4.399223594004106,-0.2740718468854437
5.0,45.0,3.5,1,1,3.0,0,white,1,4.0,0,0.22715147326978702,9.201943946111541,-0.6073219493900632
2.0,40.0,3.5,1,1,3.0,1,white,1,3.0,0,0.33682803904399305,3.3992235940041056,-1.1907593212592893
5.0,40.0,3.5,1,1,2.0,1,white,1,4.0,0,0.344475310202883,4.493231628964935,-0.1782999205761966
4.0,24.0,3.5,1,1,3.0,0,black,1,4.0,1,0.22715147326978702,-11.798056053888459,1.1422410887591887
6.0,36.0,3.5,1,1,3.0,1,asian,1,5.0,1,0.33682803904399305,-0.6007764059958944,1.1424907812453302
5.0,32.0,3.5,1,1,2.0,0,hisp,1,3.0,1,0.234798744428677,-2.7040480189276295,-0.5117997155669576
10.0,36.0,3.5,1,1,4.0,1,white,1,6.0,0,0.32918076788510353,-1.6947844409567239,2.1300313805622384
4.0,46.0,3.5,1,1,4.0,1,white,1,6.0,0,0.32918076788510353,8.305215559043276,1.2969061243006896
6.0,34.0,3.5,1,1,3.0,0,white,1,3.0,0,0.22715147326978702,-1.798056053888459,-0.69088416750236
3.0,38.0,3.5,1,1,4.0,1,white,1,3.0,0,0.32918076788510353,0.30521555904327613,-1.0365936706900714
10.0,35.5,3.5,1,1,4.0,1,white,1,6.0,0,0.32918076788510353,-2.194784440956724,2.171687643375315
5.0,34.0,3.5,1,1,4.0,0,white,1,4.0,0,0.2195042021108975,-2.8920640888492954,0.29665643181454815
3.0,30.0,3.5,1,1,4.0,0,white,1,3.0,0,0.2195042021108975,-6.8920640888492954,-0.37009346568083235
5.0,37.0,3.5,1,1,2.0,0,white,1,2.0,0,0.234798744428677,2.2959519810723705,-1.9283623436977315
6.0,36.0,3.5,1,1,3.0,0,white,1,4.0,0,0.22715147326978702,0.2019439461115411,0.1424907812453302
6.0,47.0,3.5,1,1,5.0,0,white,1,5.0,0,0.21185693095200753,9.013927876189875,0.2011341979914416
6.0,27.0,3.5,1,1,4.0,1,white,1,3.0,0,0.32918076788510353,-10.694784440956724,-0.12015588880236816
4.0,40.0,3.5,1,1,3.0,1,white,1,5.0,0,0.33682803904399305,3.3992235940041056,0.8092406787407107
8.0,45.0,3.5,1,1,4.0,0,white,1,6.0,0,0.2195042021108975,8.107935911150705,1.380218649926844
7.0,45.0,3.5,1,1,4.0,1,white,1,6.0,0,0.32918076788510353,7.305215559043276,1.380218649926844
4.0,34.0,3.5,1,1,4.0,1,white,1,3.0,0,0.32918076788510353,-3.694784440956724,-0.7033435681854519
3.0,30.0,3.5,1,1,3.0,1,white,1,4.0,0,0.33682803904399305,-6.600776405995894,0.6423659350022595
7.0,36.0,3.5,1,1,5.0,0,white,1,6.0,0,0.21185693095200753,-1.9860721238101249,2.1175719798791457
10.0,38.0,3.5,1,1,4.0,0,white,1,3.0,0,0.2195042021108975,1.1079359111507046,-1.0365936706900714
8.0,48.0,3.5,1,1,4.0,1,white,1,5.0,0,0.32918076788510353,10.305215559043276,0.130281073048379
4.0,46.0,3.5,1,1,4.0,1,white,1,6.0,0,0.32918076788510353,8.305215559043276,1.2969061243006896
4.0,36.0,3.5,1,1,5.0,1,white,1,3.0,0,0.32153349672621356,-2.7887924759175604,-0.8824280201208543
3.0,36.0,3.5,1,1,4.0,0,white,1,4.0,0,0.2195042021108975,-0.8920640888492954,0.1300313805622384
5.0,44.0,3.5,1,1,3.0,0,asian,1,4.0,1,0.22715147326978702,8.201943946111541,-0.5240094237639088
7.0,42.0,3.5,1,1,5.0,0,white,1,6.0,0,0.21185693095200753,4.013927876189875,1.6176968261222164
3.0,38.0,3.5,1,1,2.0,1,white,1,4.0,0,0.344475310202883,2.493231628964935,-0.011674869323886838
6.0,28.0,3.5,1,1,3.0,1,white,1,5.0,0,0.33682803904399305,-8.600776405995894,1.8089909862545692
9.0,38.0,3.5,1,1,5.0,1,white,1,5.0,0,0.32153349672621356,-0.7887924759175604,0.9509469286268359
7.0,39.0,3.5,1,1,4.0,1,white,1,5.0,0,0.32918076788510353,1.3052155590432761,0.8800938036837733
6.0,35.0,3.5,1,1,4.0,0,white,1,5.0,0,0.2195042021108975,-1.8920640888492954,1.2133439061883928
5.0,34.5,3.5,1,1,3.0,1,white,1,3.0,0,0.33682803904399305,-2.1007764059958944,-0.7325404303154368
2.0,30.0,3.5,1,1,2.0,0,white,1,5.0,0,0.234798744428677,-4.7040480189276295,1.6548253356853522
8.0,28.0,3.5,1,1,4.0,1,white,1,3.0,0,0.32918076788510353,-9.694784440956724,-0.2034684144285226
6.0,42.0,3.5,1,1,4.0,1,white,1,5.0,0,0.32918076788510353,4.305215559043276,0.6301562268053091
2.0,33.0,3.5,1,1,3.0,0,black,1,6.0,1,0.22715147326978702,-2.798056053888459,2.3924283581237953
5.0,40.0,3.5,1,1,4.0,1,white,1,4.0,0,0.32918076788510353,2.305215559043276,-0.2032187219423811
2.0,41.0,3.5,1,1,4.0,0,white,0,4.0,0,0.2195042021108975,4.1079359111507046,-0.28653124756853643
6.0,34.0,3.5,1,1,4.0,0,white,1,3.0,0,0.2195042021108975,-2.8920640888492954,-0.7033435681854519
7.0,38.5,3.5,1,1,4.0,1,white,1,4.0,0,0.32918076788510353,0.8052155590432761,-0.07824993350314902
7.0,41.0,3.5,1,1,3.0,0,white,1,4.0,0,0.22715147326978702,5.201943946111541,-0.2740718468854437
2.0,43.0,3.5,1,1,4.0,0,hisp,1,5.0,1,0.2195042021108975,6.1079359111507046,0.5468437011791538
8.0,48.0,3.5,1,1,4.0,1,white,1,4.0,0,0.32918076788510353,10.305215559043276,-0.869718926951621
4.0,34.0,3.5,1,1,4.0,0,white,1,4.0,0,0.2195042021108975,-2.8920640888492954,0.29665643181454815
2.0,35.0,3.5,1,1,3.0,0,white,1,3.0,0,0.22715147326978702,-0.7980560538884589,-0.7741966931285145
4.0,44.0,3.5,1,1,4.0,1,white,1,6.0,0,0.32918076788510353,6.305215559043276,1.4635311755529994
8.0,38.0,3.5,1,1,3.0,0,white,1,4.0,0,0.22715147326978702,2.201943946111541,-0.02413427000697954
5.0,37.0,3.5,1,1,3.0,1,white,1,5.0,0,0.33682803904399305,0.39922359400410556,1.0591782556191758
9.0,40.0,3.5,1,1,2.0,1,white,1,5.0,0,0.344475310202883,4.493231628964935,0.8217000794238034
10.0,34.0,3.5,1,1,3.0,0,white,1,2.0,0,0.22715147326978702,-1.798056053888459,-1.69088416750236
7.0,44.0,3.5,1,1,4.0,1,white,1,6.0,0,0.32918076788510353,6.305215559043276,1.4635311755529994
8.0,28.0,3.5,1,1,3.0,0,white,1,3.0,0,0.22715147326978702,-7.798056053888459,-0.19100901374543078
5.0,35.0,3.5,1,1,3.0,0,white,1,6.0,0,0.22715147326978702,-0.7980560538884589,2.2258033068714855
5.0,42.0,3.5,1,1,4.0,0,white,1,4.0,0,0.2195042021108975,5.1079359111507046,-0.36984377319469086
10.0,38.0,3.5,1,1,3.0,1,hisp,1,6.0,1,0.33682803904399305,1.3992235940041056,1.9758657299930205
5.0,48.0,3.5,1,1,4.0,0,other,1,5.0,1,0.2195042021108975,11.107935911150705,0.130281073048379
2.0,37.5,3.5,1,1,4.0,0,white,1,3.0,0,0.2195042021108975,0.6079359111507046,-0.9949374078769946
9.0,48.0,3.5,1,1,5.0,1,white,1,5.0,0,0.32153349672621356,9.21120752408244,0.11782167236528629
9.0,47.0,3.5,1,1,4.0,1,white,1,5.0,0,0.32918076788510353,9.305215559043276,0.2135935986745343
8.0,34.0,3.5,1,1,4.0,0,white,1,3.0,0,0.2195042021108975,-2.8920640888492954,-0.7033435681854519
9.0,32.5,3.5,1,1,4.0,1,white,1,2.0,0,0.32918076788510353,-5.194784440956724,-1.5783747797462198
4.0,30.0,3.5,1,1,3.0,0,other,1,4.0,1,0.22715147326978702,-5.798056053888459,0.6423659350022595
9.0,35.0,3.5,1,1,4.0,1,white,1,3.0,0,0.32918076788510353,-2.694784440956724,-0.7866560938116072
9.0,35.5,3.5,1,1,4.0,0,white,1,3.0,0,0.2195042021108975,-1.3920640888492954,-0.8283123566246848
3.0,44.0,3.5,1,1,4.0,1,white,1,5.0,0,0.32918076788510353,6.305215559043276,0.4635311755529994
6.0,34.0,3.5,1,0,2.0,0,white,1,3.0,0,0.234798744428677,-0.7040480189276295,-0.6784247668192673
3.0,44.0,3.5,1,1,5.0,0,white,1,6.0,0,0.21185693095200753,6.013927876189875,1.4510717748699067
10.0,39.0,3.5,1,1,5.0,1,white,1,3.0,0,0.32153349672621356,0.2112075240824396,-1.1323655969993194
8.0,34.0,3.5,1,1,2.0,0,white,1,4.0,0,0.234798744428677,-0.7040480189276295,0.32157523318073267
8.0,40.0,3.5,1,1,4.0,0,hisp,1,6.0,1,0.2195042021108975,3.1079359111507046,1.796781278057619
9.0,31.0,3.5,1,1,3.0,1,white,1,3.0,0,0.33682803904399305,-5.600776405995894,-0.44094659062389496
3.0,46.0,3.5,1,1,4.0,0,asian,1,4.0,1,0.2195042021108975,9.107935911150705,-0.7030938756993104
3.0,36.0,3.5,1,1,2.0,0,white,1,5.0,0,0.234798744428677,1.2959519810723705,1.154950181928423
2.0,32.0,3.5,1,1,5.0,0,other,1,4.0,1,0.21185693095200753,-5.986072123810125,0.4508220823837652
10.0,30.0,3.5,1,1,4.0,0,white,1,3.0,0,0.2195042021108975,-6.8920640888492954,-0.37009346568083235
3.0,44.0,3.5,1,1,4.0,0,white,1,6.0,0,0.2195042021108975,7.1079359111507046,1.4635311755529994
6.0,36.0,3.5,1,1,4.0,1,white,1,2.0,0,0.32918076788510353,-1.6947844409567239,-1.8699686194377616
9.0,37.0,3.5,1,1,3.0,1,white,1,3.0,0,0.33682803904399305,0.39922359400410556,-0.9408217443808242
10.0,42.0,3.5,1,1,3.0,0,white,1,3.0,0,0.22715147326978702,6.201943946111541,-1.357384372511599
7.0,44.0,3.5,1,1,3.0,1,white,1,4.0,0,0.33682803904399305,7.399223594004106,-0.5240094237639088
3.0,37.0,3.5,1,1,2.0,0,white,1,4.0,0,0.234798744428677,2.2959519810723705,0.07163765630226848
10.0,39.0,3.5,1,1,4.0,1,white,1,6.0,0,0.32918076788510353,1.3052155590432761,1.8800938036837733
7.0,33.0,3.5,1,1,4.0,1,white,1,4.0,0,0.32918076788510353,-4.694784440956724,0.3799689574407026
2.0,38.0,3.5,1,1,4.0,0,white,1,5.0,0,0.2195042021108975,1.1079359111507046,0.9634063293099286
10.0,44.0,3.5,1,1,3.0,0,white,1,3.0,0,0.22715147326978702,8.201943946111541,-1.5240094237639088
7.0,45.0,3.5,1,1,2.0,1,white,1,4.0,0,0.344475310202883,9.493231628964935,-0.5948625487069705
2.0,29.5,3.5,1,1,5.0,0,white,1,3.0,0,0.21185693095200753,-8.486072123810125,-0.3408966035508483
2.0,41.0,3.5,1,1,3.0,1,white,1,5.0,0,0.33682803904399305,4.399223594004106,0.7259281531145563
8.0,43.0,3.5,1,1,3.0,0,white,1,4.0,0,0.22715147326978702,7.201943946111541,-0.4406968981377535
9.0,41.0,3.5,1,1,4.0,0,white,1,6.0,0,0.2195042021108975,4.1079359111507046,1.7134687524314636
6.0,37.0,3.5,1,1,5.0,1,white,1,3.0,0,0.32153349672621356,-1.7887924759175604,-0.9657405457470096
7.0,38.0,3.5,1,1,3.0,0,white,1,6.0,0,0.22715147326978702,2.201943946111541,1.9758657299930205
7.0,46.0,3.5,1,1,4.0,1,white,1,4.0,0,0.32918076788510353,8.305215559043276,-0.7030938756993104
9.0,40.0,3.5,1,1,4.0,0,white,1,4.0,0,0.2195042021108975,3.1079359111507046,-0.2032187219423811
9.0,33.0,3.5,1,1,3.0,1,white,1,3.0,0,0.33682803904399305,-3.6007764059958944,-0.6075716418762047
2.0,32.0,3.5,1,1,2.0,0,white,1,3.0,0,0.234798744428677,-2.7040480189276295,-0.5117997155669576
9.0,32.0,3.5,1,1,3.0,0,white,1,4.0,0,0.22715147326978702,-3.798056053888459,0.4757408837499497
4.0,44.0,3.5,1,1,4.0,0,white,1,6.0,0,0.2195042021108975,7.1079359111507046,1.4635311755529994
10.0,44.0,3.5,1,0,3.0,0,white,1,3.0,0,0.22715147326978702,8.201943946111541,-1.5240094237639088
8.0,29.0,3.5,1,1,3.0,1,white,1,3.0,0,0.33682803904399305,-7.600776405995894,-0.2743215393715852
1.0,35.0,3.5,1,1,3.0,0,white,0,4.0,0,0.22715147326978702,-0.7980560538884589,0.22580330687148553
9.0,41.0,3.5,1,1,4.0,1,white,1,4.0,0,0.32918076788510353,3.305215559043276,-0.28653124756853643
9.0,39.0,3.5,1,1,3.0,1,white,1,4.0,0,0.33682803904399305,2.3992235940041056,-0.10744679563313397
6.0,31.5,3.5,1,1,4.0,1,white,1,3.0,0,0.32918076788510353,-6.194784440956724,-0.4950622541200653
7.0,45.0,3.5,1,1,4.0,1,white,1,5.0,0,0.32918076788510353,7.305215559043276,0.38021864992684407
4.0,43.0,3.5,1,1,4.0,0,white,1,5.0,0,0.2195042021108975,6.1079359111507046,0.5468437011791538
9.0,33.0,3.5,1,1,4.0,0,white,1,3.0,0,0.2195042021108975,-3.8920640888492954,-0.6200310425592974
6.0,34.0,3.5,1,1,3.0,0,white,1,3.0,0,0.22715147326978702,-1.798056053888459,-0.69088416750236
6.0,34.0,3.5,1,1,3.0,1,white,1,2.0,0,0.33682803904399305,-2.6007764059958944,-1.69088416750236
4.0,26.7,3.5,1,1,3.0,1,white,1,3.0,0,0.33682803904399305,-9.900776405995895,-0.0827027304314294
9.0,42.0,3.5,1,1,4.0,1,white,1,5.0,0,0.32918076788510353,4.305215559043276,0.6301562268053091
1.0,29.0,3.5,1,1,3.0,0,asian,0,3.0,1,0.22715147326978702,-6.798056053888459,-0.2743215393715852
6.0,29.0,3.5,1,1,5.0,1,white,1,2.0,0,0.32153349672621356,-9.78879247591756,-1.2992403407377706
8.0,44.0,3.5,1,1,4.0,1,white,1,5.0,0,0.32918076788510353,6.305215559043276,0.4635311755529994
7.0,48.0,3.5,1,1,4.0,0,white,1,5.0,0,0.2195042021108975,11.107935911150705,0.130281073048379
